State,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Karnataka,BANGALORE RURAL,Groundnut,2005,Rabi       ,119,101,0.85
Karnataka,BANGALORE RURAL,Groundnut,2006,Kharif     ,7884,4094,0.52
Karnataka,BANGALORE RURAL,Groundnut,2006,Rabi       ,27,20,0.74
Karnataka,BANGALORE RURAL,Groundnut,2007,Kharif     ,635,617,0.97
Karnataka,BANGALORE RURAL,Groundnut,2007,Rabi       ,56,48,0.86
Karnataka,BANGALORE RURAL,Groundnut,2008,Kharif     ,693,699,1.01
Karnataka,BANGALORE RURAL,Groundnut,2008,Rabi       ,22,17,0.77
Karnataka,BANGALORE RURAL,Groundnut,2009,Kharif     ,450,297,0.66
Karnataka,BANGALORE RURAL,Groundnut,2009,Rabi       ,35,27,0.77
Karnataka,BANGALORE RURAL,Groundnut,2010,Kharif     ,475,503,1.06
Karnataka,BANGALORE RURAL,Groundnut,2010,Rabi       ,66,58,0.88
Karnataka,BANGALORE RURAL,Groundnut,2011,Kharif     ,410,540,1.32
Karnataka,BANGALORE RURAL,Groundnut,2011,Rabi       ,28,23,0.82
Karnataka,BANGALORE RURAL,Groundnut,2012,Kharif     ,475,254,0.53
Karnataka,BANGALORE RURAL,Groundnut,2012,Rabi       ,58,98,1.69
Karnataka,BANGALORE RURAL,Groundnut,2013,Kharif     ,228,103,0.45
Karnataka,BANGALORE RURAL,Groundnut,2013,Summer     ,41,37,0.9
Karnataka,BANGALORE RURAL,Groundnut,2014,Kharif     ,275,155,0.56
Karnataka,BANGALORE RURAL,Groundnut,2014,Summer     ,23,20,0.87
Karnataka,BANGALORE RURAL,Groundnut,2015,Kharif     ,169,212,1.25
Karnataka,BANGALORE RURAL,Groundnut,2015,Summer     ,6,4,0.67
Karnataka,BANGALORE RURAL,Groundnut,2016,Kharif     ,123,39,0.32
Karnataka,BANGALORE RURAL,Groundnut,2016,Summer     ,2,2,1
Karnataka,BANGALORE RURAL,Groundnut,2017,Kharif     ,112,97,0.87
Karnataka,BANGALORE RURAL,Groundnut,2017,Summer     ,3,3,1
Karnataka,BANGALORE RURAL,Groundnut,2018,Kharif     ,158,103,0.65
Karnataka,BANGALORE RURAL,Groundnut,2018,Summer     ,4,3,0.75
Karnataka,BANGALORE RURAL,Groundnut,2019,Kharif     ,189,217,1.15
Karnataka,BANGALORE RURAL,Groundnut,2019,Summer     ,1,1,1
Karnataka,BANGALORE RURAL,Horse-gram,1998,Kharif     ,6374,2695,0.42
Karnataka,BANGALORE RURAL,Horse-gram,1998,Rabi       ,3654,2236,0.61
Karnataka,BANGALORE RURAL,Horse-gram,1999,Kharif     ,6337,3395,0.54
Karnataka,BANGALORE RURAL,Horse-gram,1999,Rabi       ,7009,4148,0.59
Karnataka,BANGALORE RURAL,Horse-gram,2000,Kharif     ,7290,6517,0.89
Karnataka,BANGALORE RURAL,Horse-gram,2000,Rabi       ,3597,994,0.28
Karnataka,BANGALORE RURAL,Horse-gram,2001,Kharif     ,7256,4701,0.65
Karnataka,BANGALORE RURAL,Horse-gram,2001,Rabi       ,2652,2363,0.89
Karnataka,BANGALORE RURAL,Horse-gram,2002,Kharif     ,11091,6828,0.62
Karnataka,BANGALORE RURAL,Horse-gram,2002,Rabi       ,3456,1395,0.4
Karnataka,BANGALORE RURAL,Horse-gram,2003,Kharif     ,9223,6606,0.72
Karnataka,BANGALORE RURAL,Horse-gram,2003,Rabi       ,4369,2810,0.64
Karnataka,BANGALORE RURAL,Horse-gram,2004,Kharif     ,7914,6270,0.79
Karnataka,BANGALORE RURAL,Horse-gram,2004,Rabi       ,2853,1876,0.66
Karnataka,BANGALORE RURAL,Horse-gram,2005,Kharif     ,5715,4371,0.76
Karnataka,BANGALORE RURAL,Horse-gram,2005,Rabi       ,3567,2104,0.59
Karnataka,BANGALORE RURAL,Horse-gram,2006,Kharif     ,4588,1539,0.34
Karnataka,BANGALORE RURAL,Horse-gram,2006,Rabi       ,4779,2347,0.49
Karnataka,BANGALORE RURAL,Horse-gram,2007,Kharif     ,1338,933,0.7
Karnataka,BANGALORE RURAL,Horse-gram,2007,Rabi       ,1081,510,0.47
Karnataka,BANGALORE RURAL,Horse-gram,2008,Kharif     ,1208,1353,1.12
Karnataka,BANGALORE RURAL,Horse-gram,2008,Rabi       ,1147,425,0.37
Karnataka,BANGALORE RURAL,Horse-gram,2009,Kharif     ,1553,1217,0.78
Karnataka,BANGALORE RURAL,Horse-gram,2009,Rabi       ,1678,786,0.47
Karnataka,BANGALORE RURAL,Horse-gram,2010,Kharif     ,1065,1015,0.95
Karnataka,BANGALORE RURAL,Horse-gram,2010,Rabi       ,803,486,0.61
Karnataka,BANGALORE RURAL,Horse-gram,2011,Kharif     ,938,791,0.84
Karnataka,BANGALORE RURAL,Horse-gram,2011,Rabi       ,456,230,0.5
Karnataka,BANGALORE RURAL,Horse-gram,2012,Kharif     ,1224,667,0.54
Karnataka,BANGALORE RURAL,Horse-gram,2012,Rabi       ,361,138,0.38
Karnataka,BANGALORE RURAL,Horse-gram,2013,Kharif     ,1387,910,0.66
Karnataka,BANGALORE RURAL,Horse-gram,2013,Rabi       ,397,203,0.51
Karnataka,BANGALORE RURAL,Horse-gram,2014,Kharif     ,1223,754,0.62
Karnataka,BANGALORE RURAL,Horse-gram,2014,Rabi       ,452,222,0.49
Karnataka,BANGALORE RURAL,Horse-gram,2015,Kharif     ,1320,814,0.62
Karnataka,BANGALORE RURAL,Horse-gram,2015,Rabi       ,410,198,0.48
Karnataka,BANGALORE RURAL,Horse-gram,2016,Kharif     ,941,389,0.41
Karnataka,BANGALORE RURAL,Horse-gram,2016,Rabi       ,273,18,0.07
Karnataka,BANGALORE RURAL,Horse-gram,2017,Kharif     ,988,853,0.86
Karnataka,BANGALORE RURAL,Horse-gram,2017,Rabi       ,404,255,0.63
Karnataka,BANGALORE RURAL,Horse-gram,2018,Kharif     ,1081,602,0.56
Karnataka,BANGALORE RURAL,Horse-gram,2018,Rabi       ,998,502,0.5
Karnataka,BANGALORE RURAL,Horse-gram,2019,Kharif     ,937,782,0.83
Karnataka,BANGALORE RURAL,Horse-gram,2019,Rabi       ,152,101,0.66
Karnataka,BANGALORE RURAL,Jowar,2016,Kharif     ,2,2,1
Karnataka,BANGALORE RURAL,Jowar,2018,Kharif     ,546,749,1.37
Karnataka,BANGALORE RURAL,Jowar,2019,Kharif     ,3250,4282,1.32
Karnataka,BANGALORE RURAL,Jowar,2019,Rabi       ,137,150,1.09
Karnataka,BANGALORE RURAL,Jowar,2019,Summer     ,59,98,1.66
Karnataka,BANGALORE RURAL,Linseed,2018,Rabi       ,2,,0
Karnataka,BANGALORE RURAL,Linseed,2019,Rabi       ,4,2,0.5
Karnataka,BANGALORE RURAL,Maize,1998,Kharif     ,4870,15072,3.09
Karnataka,BANGALORE RURAL,Maize,1998,Rabi       ,68,139,2.04
Karnataka,BANGALORE RURAL,Maize,1998,Summer     ,430,978,2.27
Karnataka,BANGALORE RURAL,Maize,1999,Kharif     ,5099,15076,2.96
Karnataka,BANGALORE RURAL,Maize,1999,Rabi       ,61,149,2.44
Karnataka,BANGALORE RURAL,Maize,1999,Summer     ,193,353,1.83
Karnataka,BANGALORE RURAL,Maize,2000,Kharif     ,4941,15845,3.21
Karnataka,BANGALORE RURAL,Maize,2000,Rabi       ,21,53,2.52
Karnataka,BANGALORE RURAL,Maize,2000,Summer     ,283,796,2.81
Karnataka,BANGALORE RURAL,Maize,2001,Kharif     ,5658,23718,4.19
Karnataka,BANGALORE RURAL,Maize,2001,Rabi       ,37,91,2.46
Karnataka,BANGALORE RURAL,Maize,2001,Summer     ,417,1097,2.63
Karnataka,BANGALORE RURAL,Maize,2002,Kharif     ,4479,14820,3.31
Karnataka,BANGALORE RURAL,Maize,2002,Rabi       ,196,502,2.56
Karnataka,BANGALORE RURAL,Maize,2002,Summer     ,105,268,2.55
Karnataka,BANGALORE RURAL,Maize,2003,Kharif     ,6968,32208,4.62
Karnataka,BANGALORE RURAL,Maize,2003,Rabi       ,100,230,2.3
Karnataka,BANGALORE RURAL,Maize,2003,Summer     ,103,259,2.51
Karnataka,BANGALORE RURAL,Maize,2004,Kharif     ,7584,24105,3.18
Karnataka,BANGALORE RURAL,Maize,2004,Rabi       ,72,219,3.04
Karnataka,BANGALORE RURAL,Maize,2004,Summer     ,201,615,3.06
Karnataka,BANGALORE RURAL,Maize,2005,Kharif     ,8544,37685,4.41
Karnataka,BANGALORE RURAL,Maize,2005,Rabi       ,139,497,3.58
Karnataka,BANGALORE RURAL,Maize,2005,Summer     ,370,1144,3.09
Karnataka,BANGALORE RURAL,Maize,2006,Kharif     ,6861,23981,3.5
Karnataka,BANGALORE RURAL,Maize,2006,Rabi       ,160,504,3.15
Karnataka,BANGALORE RURAL,Maize,2006,Summer     ,103,330,3.2
Karnataka,BANGALORE RURAL,Maize,2007,Kharif     ,8270,38651,4.67
Karnataka,BANGALORE RURAL,Maize,2007,Rabi       ,110,393,3.57
Karnataka,BANGALORE RURAL,Maize,2007,Summer     ,85,274,3.22
Karnataka,BANGALORE RURAL,Maize,2008,Kharif     ,10115,48324,4.78
Karnataka,BANGALORE RURAL,Maize,2008,Rabi       ,85,268,3.15
Karnataka,BANGALORE RURAL,Maize,2008,Summer     ,152,478,3.14
Karnataka,BANGALORE RURAL,Maize,2009,Kharif     ,10788,50013,4.64
Karnataka,BANGALORE RURAL,Maize,2009,Rabi       ,37,98,2.65
Karnataka,BANGALORE RURAL,Maize,2009,Summer     ,110,301,2.74
Karnataka,BANGALORE RURAL,Maize,2010,Kharif     ,10109,53329,5.28
Karnataka,BANGALORE RURAL,Maize,2010,Rabi       ,124,365,2.94
Karnataka,BANGALORE RURAL,Maize,2010,Summer     ,105,357,3.4
Karnataka,BANGALORE RURAL,Maize,2011,Kharif     ,14355,66335,4.62
Karnataka,BANGALORE RURAL,Maize,2011,Rabi       ,100,323,3.23
Karnataka,BANGALORE RURAL,Maize,2011,Summer     ,96,327,3.41
Karnataka,BANGALORE RURAL,Maize,2012,Kharif     ,10363,33207,3.2
Karnataka,BANGALORE RURAL,Maize,2012,Rabi       ,82,248,3.02
Karnataka,BANGALORE RURAL,Maize,2012,Summer     ,66,227,3.44
Karnataka,BANGALORE RURAL,Maize,2013,Kharif     ,10622,28931,2.72
Karnataka,BANGALORE RURAL,Maize,2013,Rabi       ,112,343,3.06
Karnataka,BANGALORE RURAL,Maize,2013,Summer     ,78,253,3.24
Karnataka,BANGALORE RURAL,Maize,2014,Kharif     ,14334,44066,3.07
Karnataka,BANGALORE RURAL,Maize,2014,Rabi       ,127,429,3.38
Karnataka,BANGALORE RURAL,Maize,2014,Summer     ,99,323,3.26
Karnataka,BANGALORE RURAL,Maize,2015,Kharif     ,14695,41769,2.84
Karnataka,BANGALORE RURAL,Maize,2015,Rabi       ,82,204,2.49
Karnataka,BANGALORE RURAL,Maize,2015,Summer     ,89,250,2.81
Karnataka,BANGALORE RURAL,Maize,2016,Kharif     ,10638,19757,1.86
Karnataka,BANGALORE RURAL,Maize,2016,Rabi       ,95,286,3.01
Karnataka,BANGALORE RURAL,Maize,2016,Summer     ,79,245,3.1
Karnataka,BANGALORE RURAL,Maize,2017,Kharif     ,9339,46800,5.01
Karnataka,BANGALORE RURAL,Maize,2017,Rabi       ,87,323,3.71
Karnataka,BANGALORE RURAL,Maize,2017,Summer     ,23,86,3.74
Karnataka,BANGALORE RURAL,Maize,2018,Kharif     ,10411,32965,3.17
Karnataka,BANGALORE RURAL,Maize,2018,Rabi       ,68,231,3.4
Karnataka,BANGALORE RURAL,Maize,2018,Summer     ,25,86,3.44
Karnataka,BANGALORE RURAL,Maize,2019,Kharif     ,6731,28609,4.25
Karnataka,BANGALORE RURAL,Maize,2019,Rabi       ,122,422,3.46
Karnataka,BANGALORE RURAL,Maize,2019,Summer     ,57,226,3.96
Karnataka,BANGALORE RURAL,Mesta,2018,Whole Year ,1,1,1
Karnataka,BANGALORE RURAL,Mesta,2019,Whole Year ,1,,0
Karnataka,BANGALORE RURAL,Moong(Green Gram),1998,Kharif     ,335,66,0.2
Karnataka,BANGALORE RURAL,Moong(Green Gram),1999,Kharif     ,316,109,0.34
Karnataka,BANGALORE RURAL,Moong(Green Gram),1999,Rabi       ,38,9,0.24
Karnataka,BANGALORE RURAL,Moong(Green Gram),2000,Kharif     ,363,151,0.42
Karnataka,BANGALORE RURAL,Moong(Green Gram),2000,Rabi       ,8,2,0.25
Karnataka,BANGALORE RURAL,Moong(Green Gram),2001,Kharif     ,93,24,0.26
Karnataka,BANGALORE RURAL,Moong(Green Gram),2001,Rabi       ,4,1,0.25
Karnataka,BANGALORE RURAL,Moong(Green Gram),2002,Kharif     ,22,1,0.05
Karnataka,BANGALORE RURAL,Moong(Green Gram),2003,Kharif     ,20,3,0.15
Karnataka,BANGALORE RURAL,Moong(Green Gram),2004,Kharif     ,64,10,0.16
Karnataka,BANGALORE RURAL,Moong(Green Gram),2005,Kharif     ,29,7,0.24
Karnataka,BANGALORE RURAL,Moong(Green Gram),2006,Kharif     ,66,8,0.12
Karnataka,BANGALORE RURAL,Moong(Green Gram),2007,Kharif     ,6,1,0.17
Karnataka,BANGALORE RURAL,Moong(Green Gram),2008,Kharif     ,14,2,0.14
Karnataka,BANGALORE RURAL,Moong(Green Gram),2009,Kharif     ,6,1,0.17
Karnataka,BANGALORE RURAL,Moong(Green Gram),2010,Kharif     ,23,6,0.26
Karnataka,BANGALORE RURAL,Moong(Green Gram),2011,Kharif     ,10,3,0.3
Karnataka,BANGALORE RURAL,Moong(Green Gram),2012,Kharif     ,5,2,0.4
Karnataka,BANGALORE RURAL,Moong(Green Gram),2013,Kharif     ,11,3,0.27
Karnataka,BANGALORE RURAL,Moong(Green Gram),2014,Kharif     ,7,1,0.14
Karnataka,BANGALORE RURAL,Moong(Green Gram),2015,Kharif     ,3,,0
Karnataka,BANGALORE RURAL,Moong(Green Gram),2016,Kharif     ,11,3,0.27
Karnataka,BANGALORE RURAL,Moong(Green Gram),2018,Kharif     ,7,2,0.29
Karnataka,BANGALORE RURAL,Moong(Green Gram),2019,Kharif     ,5,2,0.4
Karnataka,BANGALORE RURAL,Moong(Green Gram),2019,Summer     ,19,3,0.16
Karnataka,BANGALORE RURAL,Niger seed,1998,Kharif     ,2606,642,0.25
Karnataka,BANGALORE RURAL,Niger seed,1999,Kharif     ,3099,764,0.25
Karnataka,BANGALORE RURAL,Niger seed,2000,Kharif     ,2948,727,0.25
Karnataka,BANGALORE RURAL,Niger seed,2001,Kharif     ,2600,641,0.25
Karnataka,BANGALORE RURAL,Niger seed,2002,Kharif     ,1493,368,0.25
Karnataka,BANGALORE RURAL,Niger seed,2003,Kharif     ,1628,401,0.25
Karnataka,BANGALORE RURAL,Niger seed,2004,Kharif     ,1640,404,0.25
Karnataka,BANGALORE RURAL,Niger seed,2005,Kharif     ,2157,532,0.25
Karnataka,BANGALORE RURAL,Niger seed,2006,Kharif     ,1375,339,0.25
Karnataka,BANGALORE RURAL,Niger seed,2007,Kharif     ,727,275,0.38
Karnataka,BANGALORE RURAL,Niger seed,2008,Kharif     ,641,220,0.34
Karnataka,BANGALORE RURAL,Niger seed,2009,Kharif     ,2626,920,0.35
Karnataka,BANGALORE RURAL,Niger seed,2010,Kharif     ,559,168,0.3
Karnataka,BANGALORE RURAL,Niger seed,2011,Kharif     ,449,122,0.27
Karnataka,BANGALORE RURAL,Niger seed,2012,Kharif     ,316,76,0.24
Karnataka,BANGALORE RURAL,Niger seed,2013,Kharif     ,404,88,0.22
Karnataka,BANGALORE RURAL,Niger seed,2014,Kharif     ,208,55,0.26
Karnataka,BANGALORE RURAL,Niger seed,2015,Kharif     ,116,30,0.26
Karnataka,BANGALORE RURAL,Niger seed,2016,Kharif     ,91,17,0.19
Karnataka,BANGALORE RURAL,Niger seed,2017,Kharif     ,101,22,0.22
Karnataka,BANGALORE RURAL,Niger seed,2018,Kharif     ,7,1,0.14
Karnataka,BANGALORE RURAL,Niger seed,2019,Kharif     ,14,3,0.21
Karnataka,BANGALORE RURAL,Onion,1998,Kharif     ,71,322,4.54
Karnataka,BANGALORE RURAL,Onion,1998,Summer     ,150,1861,12.41
Karnataka,BANGALORE RURAL,Onion,1999,Whole Year ,51,399,7.82
Karnataka,BANGALORE RURAL,Onion,2000,Whole Year ,50,288,5.76
Karnataka,BANGALORE RURAL,Onion,2001,Whole Year ,50,463,9.26
Karnataka,BANGALORE RURAL,Onion,2002,Whole Year ,15,60,4
Karnataka,BANGALORE RURAL,Onion,2003,Whole Year ,19,49,2.58
Karnataka,BANGALORE RURAL,Onion,2004,Whole Year ,48,319,6.65
Karnataka,BANGALORE RURAL,Onion,2005,Kharif     ,75,418,5.57
Karnataka,BANGALORE RURAL,Onion,2005,Rabi       ,16,166,10.38
Karnataka,BANGALORE RURAL,Onion,2005,Summer     ,5,83,16.6
Karnataka,BANGALORE RURAL,Onion,2006,Whole Year ,59,346,5.86
Karnataka,BANGALORE RURAL,Onion,2007,Kharif     ,50,298,5.96
Karnataka,BANGALORE RURAL,Onion,2007,Rabi       ,8,67,8.38
Karnataka,BANGALORE RURAL,Onion,2007,Summer     ,3,25,8.33
Karnataka,BANGALORE RURAL,Onion,2008,Kharif     ,66,342,5.18
Karnataka,BANGALORE RURAL,Onion,2008,Rabi       ,19,127,6.68
Karnataka,BANGALORE RURAL,Onion,2008,Summer     ,17,93,5.47
Karnataka,BANGALORE RURAL,Onion,2009,Kharif     ,77,272,3.53
Karnataka,BANGALORE RURAL,Onion,2009,Rabi       ,22,130,5.91
Karnataka,BANGALORE RURAL,Onion,2009,Summer     ,9,69,7.67
Karnataka,BANGALORE RURAL,Onion,2010,Kharif     ,74,462,6.24
Karnataka,BANGALORE RURAL,Onion,2010,Rabi       ,44,301,6.84
Karnataka,BANGALORE RURAL,Onion,2010,Summer     ,4,43,10.75
Karnataka,BANGALORE RURAL,Onion,2011,Kharif     ,54,267,4.94
Karnataka,BANGALORE RURAL,Onion,2011,Rabi       ,42,334,7.95
Karnataka,BANGALORE RURAL,Onion,2011,Summer     ,4,25,6.25
Karnataka,BANGALORE RURAL,Onion,2012,Kharif     ,42,223,5.31
Karnataka,BANGALORE RURAL,Onion,2012,Rabi       ,7,46,6.57
Karnataka,BANGALORE RURAL,Onion,2012,Summer     ,10,57,5.7
Karnataka,BANGALORE RURAL,Onion,2013,Kharif     ,30,198,6.6
Karnataka,BANGALORE RURAL,Onion,2013,Rabi       ,15,105,7
Karnataka,BANGALORE RURAL,Onion,2013,Summer     ,182,1429,7.85
Karnataka,BANGALORE RURAL,Onion,2014,Kharif     ,69,354,5.13
Karnataka,BANGALORE RURAL,Onion,2014,Rabi       ,11,73,6.64
Karnataka,BANGALORE RURAL,Onion,2014,Summer     ,6,29,4.83
Karnataka,BANGALORE RURAL,Onion,2015,Kharif     ,23,100,4.35
Karnataka,BANGALORE RURAL,Onion,2015,Rabi       ,12,68,5.67
Karnataka,BANGALORE RURAL,Onion,2016,Kharif     ,15,108,7.2
Karnataka,BANGALORE RURAL,Onion,2016,Rabi       ,1,14,14
Karnataka,BANGALORE RURAL,Onion,2016,Summer     ,29,427,14.72
Karnataka,BANGALORE RURAL,Onion,2017,Kharif     ,20,221,11.05
Karnataka,BANGALORE RURAL,Onion,2017,Rabi       ,22,312,14.18
Karnataka,BANGALORE RURAL,Onion,2017,Summer     ,1,12,12
Karnataka,BANGALORE RURAL,Onion,2018,Kharif     ,32,242,7.56
Karnataka,BANGALORE RURAL,Onion,2018,Rabi       ,19,252,13.26
Karnataka,BANGALORE RURAL,Onion,2019,Kharif     ,22,178,8.09
Karnataka,BANGALORE RURAL,Onion,2019,Rabi       ,9,126,14
Karnataka,BANGALORE RURAL,Other  Rabi pulses,1999,Rabi       ,669,78,0.12
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2000,Rabi       ,337,41,0.12
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2001,Rabi       ,208,26,0.13
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2002,Rabi       ,78,9,0.12
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2003,Rabi       ,170,21,0.12
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2004,Rabi       ,243,30,0.12
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2005,Rabi       ,191,24,0.13
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2006,Rabi       ,141,57,0.4
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2007,Rabi       ,72,25,0.35
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2008,Rabi       ,79,30,0.38
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2009,Rabi       ,75,27,0.36
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2010,Rabi       ,13,6,0.46
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2011,Rabi       ,21,20,0.95
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2012,Rabi       ,57,26,0.46
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2013,Rabi       ,93,74,0.8
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2014,Rabi       ,33,25,0.76
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2015,Rabi       ,39,26,0.67
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2016,Rabi       ,4,,0
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2017,Rabi       ,38,30,0.79
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2018,Rabi       ,25,19,0.76
Karnataka,BANGALORE RURAL,Other  Rabi pulses,2019,Rabi       ,41,39,0.95
Karnataka,BANGALORE RURAL,Other Kharif pulses,1999,Kharif     ,5446,946,0.17
Karnataka,BANGALORE RURAL,Other Kharif pulses,2000,Kharif     ,21463,3766,0.18
Karnataka,BANGALORE RURAL,Other Kharif pulses,2001,Kharif     ,15964,2793,0.17
Karnataka,BANGALORE RURAL,Other Kharif pulses,2002,Kharif     ,3095,520,0.17
Karnataka,BANGALORE RURAL,Other Kharif pulses,2003,Kharif     ,11805,2090,0.18
Karnataka,BANGALORE RURAL,Other Kharif pulses,2004,Kharif     ,14176,2552,0.18
Karnataka,BANGALORE RURAL,Other Kharif pulses,2005,Kharif     ,12750,2178,0.17
Karnataka,BANGALORE RURAL,Other Kharif pulses,2006,Kharif     ,8572,14192,1.66
Karnataka,BANGALORE RURAL,Other Kharif pulses,2007,Kharif     ,4258,4476,1.05
Karnataka,BANGALORE RURAL,Other Kharif pulses,2008,Kharif     ,4446,3906,0.88
Karnataka,BANGALORE RURAL,Other Kharif pulses,2009,Kharif     ,4131,3219,0.78
Karnataka,BANGALORE RURAL,Other Kharif pulses,2010,Kharif     ,3383,4480,1.32
Karnataka,BANGALORE RURAL,Other Kharif pulses,2011,Kharif     ,2957,3427,1.16
Karnataka,BANGALORE RURAL,Other Kharif pulses,2012,Kharif     ,2805,1799,0.64
Karnataka,BANGALORE RURAL,Other Kharif pulses,2013,Kharif     ,1755,1142,0.65
Karnataka,BANGALORE RURAL,Other Kharif pulses,2014,Kharif     ,1825,2677,1.47
Karnataka,BANGALORE RURAL,Other Kharif pulses,2015,Kharif     ,1684,3610,2.14
Karnataka,BANGALORE RURAL,Other Kharif pulses,2016,Kharif     ,1133,508,0.45
Karnataka,BANGALORE RURAL,Other Kharif pulses,2017,Kharif     ,1573,1182,0.75
Karnataka,BANGALORE RURAL,Other Kharif pulses,2018,Kharif     ,447,279,0.62
Karnataka,BANGALORE RURAL,Other Kharif pulses,2019,Kharif     ,1041,850,0.82
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),1998,Kharif     ,185,2514,13.59
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),1998,Rabi       ,27,272,10.07
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),1998,Summer     ,237,2386,10.07
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2001,Whole Year ,675,4498,6.66
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2005,Kharif     ,100,974,9.74
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2005,Rabi       ,95,1179,12.41
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2005,Summer     ,41,207,5.05
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2010,Kharif     ,466,4909,10.53
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2010,Rabi       ,104,739,7.11
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2010,Summer     ,60,514,8.57
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2011,Kharif     ,407,2155,5.29
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2011,Rabi       ,98,329,3.36
Karnataka,BANGALORE RURAL,Peas & beans (Pulses),2011,Summer     ,107,1245,11.64
Karnataka,BANGALORE RURAL,Potato,1998,Kharif     ,835,9203,11.02
Karnataka,BANGALORE RURAL,Potato,1998,Rabi       ,212,4672,22.04
Karnataka,BANGALORE RURAL,Potato,1998,Summer     ,629,10664,16.95
Karnataka,BANGALORE RURAL,Potato,1999,Whole Year ,691,14644,21.19
Karnataka,BANGALORE RURAL,Potato,2000,Whole Year ,1870,29280,15.66
Karnataka,BANGALORE RURAL,Potato,2001,Whole Year ,1636,27066,16.54
Karnataka,BANGALORE RURAL,Potato,2002,Whole Year ,923,5258,5.7
Karnataka,BANGALORE RURAL,Potato,2003,Whole Year ,1467,20886,14.24
Karnataka,BANGALORE RURAL,Potato,2004,Whole Year ,1660,22458,13.53
Karnataka,BANGALORE RURAL,Potato,2005,Kharif     ,392,1312,3.35
Karnataka,BANGALORE RURAL,Potato,2005,Rabi       ,1194,17452,14.62
Karnataka,BANGALORE RURAL,Potato,2005,Summer     ,83,1389,16.73
Karnataka,BANGALORE RURAL,Potato,2006,Whole Year ,1802,41882,23.24
Karnataka,BANGALORE RURAL,Potato,2007,Kharif     ,230,758,3.3
Karnataka,BANGALORE RURAL,Potato,2007,Rabi       ,1050,12920,12.3
Karnataka,BANGALORE RURAL,Potato,2007,Summer     ,157,2668,16.99
Karnataka,BANGALORE RURAL,Potato,2008,Kharif     ,191,362,1.9
Karnataka,BANGALORE RURAL,Potato,2008,Rabi       ,902,16522,18.32
Karnataka,BANGALORE RURAL,Potato,2008,Summer     ,160,2708,16.93
Karnataka,BANGALORE RURAL,Potato,2009,Kharif     ,105,649,6.18
Karnataka,BANGALORE RURAL,Potato,2009,Rabi       ,889,13373,15.04
Karnataka,BANGALORE RURAL,Potato,2009,Summer     ,160,2718,16.99
Karnataka,BANGALORE RURAL,Potato,2010,Kharif     ,114,866,7.6
Karnataka,BANGALORE RURAL,Potato,2010,Rabi       ,927,27142,29.28
Karnataka,BANGALORE RURAL,Potato,2010,Summer     ,135,2076,15.38
Karnataka,BANGALORE RURAL,Potato,2011,Kharif     ,181,1496,8.27
Karnataka,BANGALORE RURAL,Potato,2011,Rabi       ,912,18141,19.89
Karnataka,BANGALORE RURAL,Potato,2011,Summer     ,150,2164,14.43
Karnataka,BANGALORE RURAL,Potato,2012,Kharif     ,207,1322,6.39
Karnataka,BANGALORE RURAL,Potato,2012,Rabi       ,497,7366,14.82
Karnataka,BANGALORE RURAL,Potato,2012,Summer     ,156,3401,21.8
Karnataka,BANGALORE RURAL,Potato,2013,Kharif     ,959,6309,6.58
Karnataka,BANGALORE RURAL,Potato,2013,Rabi       ,362,5810,16.05
Karnataka,BANGALORE RURAL,Potato,2013,Summer     ,23,323,14.04
Karnataka,BANGALORE RURAL,Potato,2014,Kharif     ,439,2702,6.15
Karnataka,BANGALORE RURAL,Potato,2014,Rabi       ,356,6630,18.62
Karnataka,BANGALORE RURAL,Potato,2014,Summer     ,65,891,13.71
